text,tweet_ids,sentiment1
@748204441589511 Jimmy Bondok dk bagay maging senador dapat sayo itapon sa inidoro.Isa ka ring inutil bobo.Tsupeeee.kaderi.ka.,,
@365401041430351 @50013732411747 Naging kind and respectful din ho ba'yung politiko na kinoconsider mo? If you're such KIND and RESPECTFUL person then maybe u should've think kung magrereflect ba sa pagkatao mo'yung ineelect mo,,
HOY CAMILLE VILLAR PAKI TANGGAL NA NG MUKHA MO SA MGA KALSADA SUYANG SUYA NA KAMI. TAS MAKIKITA KA PA NAMIN SA SENADO. TANGINA. #Halalan2025,,
Ang nakakatawa sa balwarte ng davao city.aside sa expected na 10 senator slate na bobotohin.imagine si Camille Villar ang nasa 11th spot nila. Most people are indeed sick. SICK SICK. Outbreak indeed of poor educated voters. #Election2025PH [LINK],,
@7650979450203 That's good . because the Comelec of the right to Mandatory or obligat all the candidates to attend the diabetes,,
@386448563236972 @886466108474189 @951392445303700 @742776083943287 @160566576803209 @866677483807645 @375868502461206 @285078461744085 @578097235414788 ah ok.wag kalimutan iboto self mo as mayor ha.sayang din yang boto mo sa sarili mo.para d ka nmn magmukhang pinakain ng alikabok ng kalaban jan sa barbaza.,,
"Mama Rowena, iboboto ka po namin na Senador sa 2028 basta nasa Sara Duterte slate ka po green heart oncoming fist eagle Philippines @472069454978195 @338895877931805 @391396624883130 [LINK]",,
"@240108990392834 AMBOBOBO tlga ng kampon ng mga Duterte, lalong lalo na yung mga DDS na bumoto at hanggang ngayon eh nauuto nila. SALOT SA PILIPINAS. Dahil din sa inyo kaya nakaupo as president yung BANGAG na pinagtitiisan namin ngayon, mga bobo.",,
Come trapo?,,
#NewsfeedAtNoon 27 days before the elections and the Comelec is facing a deluge of disqualification cases. Our correspondent @566842322828438 reports from the Comelec headquarters. #Elections2025 #YourVoice2025 [LINK],,
"maganda ang kakalabasan ng election 2028 nakikita ko na, who u ka rudy baldwin #Halalan2025 #Eleksyon2025",,
"@3172761662238 Ganito rin ginawa ng mother ko after nya bumoto ng mayor, party list and 4 na senator ayos na. I think goods na yon balak pa kasi nyang iboto sa Marcos buti d nya na tinuloy",,
how about the likes of leila de lima na merong record pero dahil lang biktima siya ng sistema? lagi't laging may kupal na tatakbo. ang pinakaprayoridad ay sapat na voter's education stronger mobilizations campaigns for d opposition. walang bobong botante. misinformed lang,,
Sayang yung mga votes ni doc willie ong kasi marami yata ang di nainform na umatras sya. Kaso naprint na yung mga balota siguro b4 his announcement.napunta sna sa iba yung mga votes sa knya sayang tlg #Halalan2025,,
"Ipinakita ni senatorial candidate Phillip Salvador ang kaniyang may-tintang hintuturo matapos bumoto sa 2025 midterm elections ngayong Lunes, Mayo 12. camera PDP Laban #NET25NewsandInformation #MataNgHalalan2025 #Halalan2025 [LINK]",,
"nasusuka ako sa kaba 3 hours na lang jhoaiah ilaban mo! malaiah, ang mahalaga may bumoto pensive face",,
"sa eleksyon nalang nga sana sasaya, mukhang hindi pa hskshsk",,
ang dami rin pala na bobotante sa fb group ng mga pharmacists grinning squinting face kahit yung metoc di kakayanin pagkasuka ko sa inyo HSHSHHAHSHSHHSQ,,
@394926530180398 Hoy mga tanga! Ano ba talaga an trabaho ng mga senador? Dba TAGA GAWA NG BATAS? ANO NGINANGAWNGAW NYO? YANG BATAS NA YAN GINAWA NI BAM! ANG SINABI NI BAM GINAWA NYA PERO HND NYA SINABING SYA DN AN NG PIRMA! MGA LECHE!,,
"Mga election paraphernalia ng 98 barangay sa Zamboanga City, naipamahagi na ngayong bisperas ng #Eleksyon2025. via @90425491279694, @225867148354714 [LINK]",,
@655931840941087 Iboto ko ito.,,
NAKAKAPROUD BUMOTO NG MGA MATITINO.,,
"@644980047095191 @420333936460231 @587581332665422 @842352663141578 Teh, elementary pa lang sa aralin panlipunan in natuturo Yan, mga sangay ng gobyerno. Sa high school tinuturo, sa college. Every 3 years naman me election, so sa 20 years nya dito sa earth ni minsan di nya narinig ang comelec kahit sa pamilya niya.",,
"@776109641341820 Dipo sa awa dami ngang naiinis jan, may magic kc sa comelec",,
"Nagsimula na nitong Linggo, Abril 13 ang opisyal na botohan sa 2025 elections para sa mga Pilipino abroad, ayon sa Commission on Elections Comelec . Kasunod ito ng anunsiyo ni Comelec Spokesperson John Rex Laudiangco sa pagtatapos ng test voting period. Basahin [LINK] #DWAR1494 #AbanteRadyo",,
"Agarang pagresolba sa 97 kasong may kaugnayan sa katatapos na halalan, ipinag-utos ng PNP Chief source [LINK] #TeamPRO11 #ToServeAndProtect #BagongPilipinas #UgnayangPulisya11 #DitoSaBagongPilipinasAngGustoNgPulisLigtasKa [LINK]",,
"Matapos ang matagumpay na pagbabantay sa katatapos na halalan, nanawagan si PNP Chief Gen. Rommel Francisco Marbil sa buong hanay ng kapulisan na muling ituon ang kanilang atensyon sa kanilang regular na tungkuling pangkapayapaan at pagbibigay-serbisyo sa mamamayan. #BrigadaNews [LINK]",,
"Iprinoklama na ang mga nanalong kandidato ng Team ONE Butuan sa #Halalan2025. Nanalo bilang mayor si Atty. Lawrence Lemuel Fortun, vice mayor si Reynante Desiata, at reelected naman bilang representative si Jose Aquino III. via Charmane Awitan Courtesy Butuan City PIO [LINK]",,
pushpin Know before you vote Here s the full list of candidates running in Pasig City for the 2025 elections backhand index pointing down #Eleksyon2025 [LINK],,
"BUMOTO NG MATALINO, BUMOTO NANG MATALINO. check mark Kabataan, nakasalalay sa'yo ang kinabukasan! light blue heart blue heart [LINK]",,
trapo moves to end actual trapos HAHAHAHA,,
@556776310795431 Andito na naman tayo aa survey tas pag ka eleksyon sa kangkungan din pupulitin mga kakampink natin. Bwct din kasi ibang kakampink nakaraang eleksyon apakalayo ng agwat ng boto ni leni at kiko. Kaya kinakabahan ako kay kiko ngayon maraming kakampink di naniniwala sa kanya,,
Ano nga ba ang dapat dalhin sa araw ng botohan? Alamin para maging handa sa #Eleksyon2025! #DapatTotoo #Eleksyonaryo [LINK],,
Lima senatorneys nila kasali cna Atty. Hinlo n Atty. Lambino.lahat ng kandidatoni prrd iboto khit c philip.,,
ANG TAAS RIN NG VOTE NG KIKO BAM SA BARANGAY NAMIN! TOTOO ANG DIYOS! #Halalan2025,,
yung sinunod ako ni mama na iboto sya last minute kahit nung una ayaw nya kasi in-endorse daw kasi ng INC. pero yay pa din growing heart growing heart,,
LOOK Leaders of the House of Representatives met for the first time yesterday after #Eleksyon2025 to ensure continuity from the 19th Congress to the 20th Congress. via Tina Panganiban-Perez GMA Integrated News camera Deputy Speaker Jay-Jay Suarez [LINK],,
Bumoto ng tama. Bumoto nang tama.,,
"Good afternoon! Katatapos ko lang bumoto. To my Filipino moots here, let's exercise and maximize our right to vote. Bumoto po tayo NANG matalino at NG matatalino. Your vote matters.",,
"@868418415109372 Even if she goes back to the Alyansa, I and my family can NEVER vote for her. Pinalaki kaming mga taga norte na may paggalang at pagmamahal sa pamilya. Kahit pa dala sya ng congressman namin, hindi namin kayang lunukin yan. Ipinapangampanya ko pa na wag syang iboto.",,
bat di nyo po kinuha si egonu sir @6935580698334 mag ambagan po kami sa gcash. election din ngayon baka pwede ilapit sa mga kandidato sharoooot,,
Parang gusto k ng iboto si SHAMCEY SUPSUP LEE.,,
"@556776310795431 1 2mas maganda nga sana pinya,rice,corn,tuna and agricultural product yong nasa mindanao mas napapakinabangan at mapapakinabangan pa. Kaysa mga bobo at tangang botante at mas pinipili yong mga corrupt at mamatay tao.kahit gaano pa kau karaming pinya, cork, rice tuna etc",,
kinginang yan ang bobo bumoto ng mga tao sa Pinas talaga,,
@814545268352586 At hindi sabong ang eleksyon kung saan tataya ka sa mananalo kahit walang alam. Ang eleksyon ay para iluklok sa kapangyarihan ang mga taong mamumuno ng tapat at mahusay mangasiwa.,,
"@978615485966342 Yan na naman kayo sa""sino nanominate""eh part nga ng game yon. Dun tayo sa bakit mali mali bumoto ang mga tao",,
CONGRATS GIRLSSSS bumoto po ko ahh.,,
"Dapat malaman din ng COMELEC kung sino-sino ang mga kandidato at partidong politikal na sinusuportahan umano ng Tsina sa eleksyon, upang maimbestigahan nila agad ang mga ito dahil nakakabahala ang mga pahayag ng National Security Council na nanghihimasok na umano ang Tsina sa.",,
Ready to serve! Nancy Binay sworn in as Makati mayor [LINK] #Politiko #PolitikoSnitch,,
"POLICE REGIONAL OFFICE 6, MAS PINAIGTING ANG SEGURIDAD NGAYONG ARAW NG HALALAN #PulisNewsNetwork #BagongPilipinas #PCADGTagapagUgnay #PULISSERBISBALITA #PSBALITA #SaBagongPilipinasAngGustongPulisLigtasKa [LINK]",,
"Sa mga 5 million na bumoto kay Quiboloy, sana maalat lagi ulam niyo",,
"@403780272519270 Anong authentication pa hinihintay ng mokong na yan? Siya mismo umamin na. Sinabi niya na yung incident happened a long time ago. Apparently, 2 months is a long time for this thug! P@199088128683815 ina! Tanggalin na yan sa puwesto at ban for life ng Ombudsman, #COMELEC",,
Sige botohan nalang sino sa tingin niyo ang makakalaban sa Team Shooting Stars? #AllStarGames2025,,
Atty. Laudiangco Hindi kailangang may complainant dahil ang tinitingnan dito ay'yung pagkilos ng mga kandidato na dapat ginagabayan ng Fair Elections Act.,,
@207976101077856 juskoh eliana as vp wag nyo iboto yan,,
"bumoto ng tama, bumoto nang tama. let's vote wisely! para sa bayan Philippines",,
Kasama ko magvote ang fetus @862941748651955 smiling face 3 eleksyon ko na ata to pamaypay hahaha [LINK],,
@782840829520287 @17206896528823 Sagutin ko na sharon . Gusto Nila ng mga walang nagawa ng mga tanga at bobo. Ganun din kasi mga botante nila. Mga tanga at bobo,,
Comelec stops Batangas P273-M financial aid projects [LINK],,
@663177371356008 Baka di siya nakikinig nung nag discuss about Elections and the COMELEC. rolling on the floor laughing,,
"Philippine Election Day! Bumoto ng Tama, kung ayaw niyo sumakit ang ulo sa susunod na 3 years. #Halalan2025",,
Kiko- Bam and Akbayan Partylist ang leading sa precints samin loudly crying face folded hands #Halalan2025,,
ang mafflex ko ngayong araw ng eleksyon ay nasa harapan ko bumoboto yung vice mayor while voting for the opposition rolling on the floor laughing,,
"Act on petition to cancel Duterte Youth party-list registration, Comelec told [LINK]",,
"One-sided man kamo pirme. Tas yayaknan pa nga ayaw kamo pag-inapi hini na pag taga-politiko. Kayano? Bawal ngayan kami bumoses? Maupay na manla kun dire ako botante ngan dire ako naukoy ngadi Pinas dire'k magpipinakilabot. Partida, nagpipinatawa la ngani ak ha fb pero naiigo kam",,
"Moreover SOBRANG HONEST NG SAGOT NI COMM HEIDI, ANUBA? Not holding any emotions, buhos kung buhos. I'd rather listen to her truths than sugar-coated words from the mouth of a mapagbalakayong politiko.",,
The Commission on Elections Comelec has declared Lakas Christian Muslim Democrats CMD as the dominant majority party and the Nacionalista Party as the dominant minority party for Eleksyon 2025. Click the photo to read more [LINK],,
Ilagay sa inidoro ang mga salot sa bayan ang mabuti tao ang iboto wag kawatan mandarambonh nangbulsa sa kaban ng bayan ang taxes naten ay dapat lang gastusin sa kapakanan ng mga pinoy,,
@845268926655501 Kaya nga I don't even trust COMELEC chairman,,
This is the power of Gen Zs and Millenials! Ayaw na namin sa mga artista at walang kwenta! #Halalan2025,,
ang kapal naman muka monpara pumunta sa bahay namin at pilitin akong iboto yung manok mo hahahhaa,,
"Wala kayong ginawa kung hindi iboto si Michael tapos dinamay niyo pa si Emilio, magpasalamat naman yung ibang Housemates diyan kasi kung hindi nagtake-risk si Emilio baka wala pa din kayong kakainin hanggang ngayon, tsk! #PBBCollab3rdDuoEviction",,
Dahil diyan talo sa eleksyon oh yan yari kayo TAPE Inc. may kaso kayo talaga laki utang dahil Eat Bulaga eh diba,,
Malabong magkaroon ng batas laban sa political dynasty. Kumikitang pangkabuhayan ang senado at mababang kongreso. Alam ng mga political families ito at hindi sila basta papayag mawala ang bread and butter nila.,,
Comelec holds mock polls in 30 barangays [LINK],,
#OustMarcos now clown face Huwag iboto ang mga inendorso ng unggoy na kidnapper ng gobyerno #MagcosMagnanakaw ctto [LINK],,
@589029215591253 the worst thing about phil politics. hindi alam ng mga tao na hindi trabaho ng senador ang mangumusta at maghatid ng tulong sa mga nasunugan. hahahaha,,
NOW THIS IS A GOOD UNDERDOG STORY LIKE from the bafoonery of the last election #Halalan2025 [LINK],,
lt mga kakamputang kapiranggot kung makadeny ng endorsements KALA MO MAYORYA WAHAWhawhahawhahwaha kahit hati ang Uniteam wala nang babalikan ang kakampink na dilaw dahil sa sarili nilang voter base na self-righteous na inalienate ang mga botante wala namang mga substance,,
"@73053747999878 wag niyo na iboto yan, wala naman ginawa yan. mag showbiz nalang yan tutal may tv series naman yan sa gma",,
"Intelligence is back on Philippine television.""Sana pati sa mga botante, magkaroon din ng intelligence.",,
Sa clustered precinct ng pamilya ko sa Negros Occidental si Bam Aquino din leading. #Halalan2025,,
"RESPONSIBILIDAD. Responsibilidad ng mamamayan bumoto para sa bayan. Kung ganito tumatakbong Mayor sa lugar niyo, ano ang pinapakita nito? #WagMagingBobo",,
"@556776310795431 Mas bobo ka, wag ka mangialam ng gusto iboto ng tao, kanya kanya Tayo, may karapatan ka my karapatan din kami",,
"Limang beses nagkaaberya ang isa sa mga ACM sa Bais, Negros Oriental! #Eleksyon2025. Panoorin dito ang 32-hour special coverage ng GMA Integrated News para sa #Eleksyon2025! WATCH [LINK] [LINK]",,
Caloocan? More like Caloocan't. #Halalan2025 [LINK],,
"Sa botohan niligwak nyo, ngayon binabash sa pagkapanalo yong iba sinasali nyo na sya. ANG GALING NYO NAMAN TALAGA!",,
Sinabi ba ni ama bumoto ng mamatay tao? thinking face,,
"@679498903985692 Ne mora kandidatura, samo bi da poradi za na u stvar face with tears of joy",,
my make up artist last grad bakla wag ka na bumoto. lagi namang mali binoboto mo talking sa hair stylist at least aware rin naman yung hair stylist na mali siya HAHAHAHA loudly crying face loudly crying face,,
Dagdag kahirapan pa sa pagtala ng anomalyang ito ang pagbabawal sa mga botante na kumuha ng litrato sa loob ng kanilang presinto.,,
Pag ginawa nya yan baka nga makapasok paxa sa senado.,,
"COMELEC, natapos na ang pag-imprenta ng 68-M balota para sa Midterm Elections Natapos na ng Commission on Elections COMELEC ang pagpi-print ng 68 milyong balota para sa darating na halalan sa Mayo. Ayon sa COMELEC, ang mga balotang ito ay inihanda para sa mga botante sa buong bansa at ipamahagi sa mga designated polling precincts.#BrigadaNews [LINK]",,
"Dagsa na ang pagpila ng mga botante sa kani-kanilang poll precinct sa Pabahay 2000 Elementary School ng Brgy. Muzon South, San Jose del Monte, Bulacan, ngayong Lunes, Mayo 12. via @210181009025657 #Halalan2025 [LINK]",,
Nagpaalala ang Civil Service Commission sa mga kawani ng gobyerno na manatiling neutral at'wag lumahok sa anumang politikal na aktibidad na pumapabor sa sinumang kandidato. #Halalan2025 Kaugnay na ulat [LINK] [LINK],,
2 12 lang green heart growing heart nakakaiyak yung listahan namaaaan loudly crying face ANUNA PINAS BAT KAYO GANYAN #Election2025PH,,
not sb19 related but i can't believe na hindi niya alam yung comelec huhu,,
[LINK] Best school @767491417819876 #nu #UAAPSeason87 @927986117005890 #fairview #nu paano pera ng mga magulang nila.?!?! Bobo lang ! #mandato2025 #Eleksyon2025 #Election2025,,
"Vic Rodriguez, who is eyeing a Senate seat this #Halalan2025, says he supports holding bicameral conference committees in public. #ANCHeadstart [LINK]",,
"@79008473933029 Nah, salamat kay DAN dahil ayaw na ng. mga taong bumoto sa artista. Mr. Google na feeling mas magaling kesa sa abogado face with tears of joy",,
"Ang BOBO ng mga botante. Putik. Pakitanggal si Marcoleta, Marcos at Villar. Binay pwede pa #alterbaguio #Election2025PH #Elecciones2025 #Election #Halalan #Halalan2025",,
